Unix,Date,Symbol,Open,High,Low,Close,Volume SOL,Volume EUR,tradecount
1665619200000,2022-10-13,SOLEUR,32.1,32.15,28.94,31.25,107595.96,3245920.0236,15702
1665532800000,2022-10-12,SOLEUR,31.76,32.48,31.66,32.1,21006.43,674709.8595,3853
1665446400000,2022-10-11,SOLEUR,32.93,32.93,31.36,31.77,30186.47,974544.948,5508
1665360000000,2022-10-10,SOLEUR,33.84,34.35,32.86,32.92,20638.98,693010.5684,4033
1665273600000,2022-10-09,SOLEUR,33.48,34.04,33.35,33.86,11116.43,375179.0328,2464
1665187200000,2022-10-08,SOLEUR,33.87,33.97,33.23,33.49,15199.59,511696.9345,2586
1665100800000,2022-10-07,SOLEUR,34.07,34.42,33.34,33.89,44172.37,1495478.8001,6619
1665014400000,2022-10-06,SOLEUR,34.35,34.79,33.92,34.08,64275.31,2215525.8031,9553
1664928000000,2022-10-05,SOLEUR,34.17,34.65,33.67,34.37,50411.07,1721388.138,6998
1664841600000,2022-10-04,SOLEUR,33.49,34.59,33.44,34.18,59726.61,2036646.37,8017
1664755200000,2022-10-03,SOLEUR,32.76,33.92,32.46,33.45,41878.35,1397014.5429,6452
1664668800000,2022-10-02,SOLEUR,33.11,33.74,32.57,32.77,51337.54,1703818.7633,5157
1664582400000,2022-10-01,SOLEUR,33.93,33.93,33.03,33.13,34525.27,1157292.1037,5321
1664496000000,2022-09-30,SOLEUR,34.53,35.93,33.32,33.93,98100.83,3419449.5884,12700
1664409600000,2022-09-29,SOLEUR,34.24,35.3,33.56,34.53,80732.93,2789366.4657,11734
1664323200000,2022-09-28,SOLEUR,34.08,34.73,33.15,34.22,84247.34,2866383.4827,10730
1664236800000,2022-09-27,SOLEUR,35.24,36.72,33.5,34.06,121914.11,4294761.0627,15298
1664150400000,2022-09-26,SOLEUR,33.38,35.3,33.09,35.22,71961.39,2453361.0593,12041
1664064000000,2022-09-25,SOLEUR,34.42,35.13,32.92,33.38,44070.9,1509014.1195,7664
1663977600000,2022-09-24,SOLEUR,34.72,35.85,34.16,34.42,89694.75,3137935.6703,12416
1663891200000,2022-09-23,SOLEUR,32.94,35.04,32.13,34.72,81418.98,2694887.4395,12881
1663804800000,2022-09-22,SOLEUR,31.22,33.37,31.19,32.91,81989.9,2656440.7742,12246
1663718400000,2022-09-21,SOLEUR,31.54,33.8,30.56,31.23,110310.31,3537593.508,12483
1663632000000,2022-09-20,SOLEUR,32.56,32.75,31.42,31.5,94128.49,3021030.9925,12320
1663545600000,2022-09-19,SOLEUR,31.06,33.05,30.58,32.56,106969.62,3378306.118,19330
1663459200000,2022-09-18,SOLEUR,33.68,33.98,30.87,31.07,70762.17,2300864.6836,11089
1663372800000,2022-09-17,SOLEUR,32.23,33.88,32.23,33.68,27340.21,902743.7526,5249
1663286400000,2022-09-16,SOLEUR,33.17,33.28,31.52,32.24,64034.45,2083455.812,12374
1663200000000,2022-09-15,SOLEUR,34.18,35.11,32.46,33.16,92112.62,3094796.1023,15478
1663113600000,2022-09-14,SOLEUR,33.1,34.45,32.8,34.18,63806.17,2136503.9553,13406
1663027200000,2022-09-13,SOLEUR,36.98,38.47,33.05,33.11,137841.85,4979780.8366,21560
1662940800000,2022-09-12,SOLEUR,34.74,37.95,34.16,37.0,134518.21,4894055.5097,18969
1662854400000,2022-09-11,SOLEUR,34.84,35.84,33.84,34.72,63844.44,2220031.7343,10487
1662768000000,2022-09-10,SOLEUR,34.47,35.19,34.03,34.84,55772.66,1924726.6298,10164
1662681600000,2022-09-09,SOLEUR,33.61,35.77,33.59,34.55,101803.2,3546466.411,15559
1662595200000,2022-09-08,SOLEUR,32.75,34.11,32.07,33.59,84647.41,2794574.0764,14682
1662508800000,2022-09-07,SOLEUR,31.24,32.99,30.72,32.74,74219.54,2359856.3146,13784
1662422400000,2022-09-06,SOLEUR,32.37,34.22,30.8,31.23,137497.13,4484092.4099,17396
1662336000000,2022-09-05,SOLEUR,32.43,32.75,31.39,32.33,46999.83,1506574.6121,7870
1662249600000,2022-09-04,SOLEUR,31.28,32.4,31.23,32.4,30799.66,981963.45,5212
1662163200000,2022-09-03,SOLEUR,31.41,31.44,30.99,31.28,16853.79,526432.4664,3273
1662076800000,2022-09-02,SOLEUR,31.72,32.34,30.95,31.44,56058.18,1777418.6166,9738
1661990400000,2022-09-01,SOLEUR,31.4,31.94,30.65,31.71,72652.61,2265104.2374,12249
1661904000000,2022-08-31,SOLEUR,31.44,32.93,31.08,31.42,76424.67,2453484.2755,11901
1661817600000,2022-08-30,SOLEUR,32.43,33.09,30.61,31.39,75604.11,2419084.5916,13738
1661731200000,2022-08-29,SOLEUR,30.68,32.65,30.25,32.43,78260.41,2449667.9255,14604
1661644800000,2022-08-28,SOLEUR,31.71,32.4,30.43,30.68,45892.4,1453117.8191,7888
1661558400000,2022-08-27,SOLEUR,31.9,32.46,31.06,31.71,59457.96,1886499.2552,9144
1661472000000,2022-08-26,SOLEUR,35.37,35.69,31.56,31.91,116961.17,3977181.8628,15630
1661385600000,2022-08-25,SOLEUR,35.03,36.55,35.02,35.39,58209.43,2086996.8168,8572
1661299200000,2022-08-24,SOLEUR,35.82,36.52,34.53,35.04,69837.13,2487493.897,9802
1661212800000,2022-08-23,SOLEUR,35.63,36.15,34.54,35.76,59379.63,2111061.806,9252
1661126400000,2022-08-22,SOLEUR,36.44,36.47,33.77,35.62,89523.22,3122537.427,13554
1661040000000,2022-08-21,SOLEUR,35.19,37.01,34.43,36.39,74899.3,2688627.0861,11650
1660953600000,2022-08-20,SOLEUR,35.7,37.19,34.11,35.2,84398.64,3022208.5954,13433
1660867200000,2022-08-19,SOLEUR,39.19,39.23,35.02,35.68,140111.01,5148705.7216,22101
1660780800000,2022-08-18,SOLEUR,39.86,40.99,39.01,39.19,62783.82,2526725.9028,11583
1660694400000,2022-08-17,SOLEUR,42.43,43.92,39.52,39.84,109428.06,4532124.3627,17005
1660608000000,2022-08-16,SOLEUR,43.02,43.73,41.84,42.41,63875.17,2724560.4807,12027
1660521600000,2022-08-15,SOLEUR,43.8,46.08,42.1,43.03,90463.49,3947297.8376,15593
1660435200000,2022-08-14,SOLEUR,45.49,46.84,43.43,43.83,74189.53,3347637.3377,12707
1660348800000,2022-08-13,SOLEUR,44.36,47.13,44.14,45.46,122750.16,5629784.3447,19242
1660262400000,2022-08-12,SOLEUR,41.53,44.36,41.01,44.3,90223.9,3830018.4322,15906
1660176000000,2022-08-11,SOLEUR,41.29,43.81,41.16,41.53,119213.16,5087317.6807,20982
1660089600000,2022-08-10,SOLEUR,39.57,41.65,38.35,41.29,105010.28,4204828.7832,17492
1660003200000,2022-08-09,SOLEUR,41.42,41.98,38.94,39.59,66323.59,2671148.3768,12354
1659916800000,2022-08-08,SOLEUR,39.94,42.88,39.91,41.44,76059.58,3174746.321,12636
1659830400000,2022-08-07,SOLEUR,39.36,40.89,38.55,39.96,49133.15,1948702.7273,7070
1659744000000,2022-08-06,SOLEUR,39.84,40.18,39.15,39.33,36206.86,1439950.7906,5708
1659657600000,2022-08-05,SOLEUR,38.0,40.43,37.93,39.87,96617.36,3801286.7925,14664
1659571200000,2022-08-04,SOLEUR,38.0,39.13,37.19,38.01,107562.32,4107041.3978,18823
1659484800000,2022-08-03,SOLEUR,39.18,40.32,36.91,38.03,224633.81,8677698.6649,33464
1659398400000,2022-08-02,SOLEUR,40.64,41.61,38.91,39.17,79302.25,3174674.1328,14940
1659312000000,2022-08-01,SOLEUR,41.53,42.3,39.67,40.7,74008.2,3038442.2053,13339
1659225600000,2022-07-31,SOLEUR,42.91,44.25,41.39,41.56,83758.66,3590601.6783,14680
1659139200000,2022-07-30,SOLEUR,41.03,45.68,40.56,42.96,127010.93,5466631.0614,19955
1659052800000,2022-07-29,SOLEUR,42.18,43.35,40.47,40.97,105971.92,4422986.5491,18849
1658966400000,2022-07-28,SOLEUR,39.45,43.34,38.25,42.12,134084.68,5444082.0154,18758
1658880000000,2022-07-27,SOLEUR,35.83,39.71,35.21,39.44,111385.77,4163788.3082,17139
1658793600000,2022-07-26,SOLEUR,35.89,36.03,34.3,35.81,83213.45,2923036.4829,14195
1658707200000,2022-07-25,SOLEUR,40.15,40.39,35.82,35.89,103305.02,3909981.8779,16343
1658620800000,2022-07-24,SOLEUR,39.18,41.21,38.68,40.18,68463.61,2739861.9615,10906
1658534400000,2022-07-23,SOLEUR,39.75,41.09,37.88,39.19,83384.71,3283512.5649,11901
1658448000000,2022-07-22,SOLEUR,42.21,43.69,39.26,39.77,102853.31,4269270.5038,16195
1658361600000,2022-07-21,SOLEUR,41.26,43.16,38.8,42.19,121812.58,4994999.9463,20523
1658275200000,2022-07-20,SOLEUR,43.87,45.27,40.65,41.27,132527.21,5749322.5592,20443
1658188800000,2022-07-19,SOLEUR,42.9,46.24,42.0,43.91,149337.89,6596388.3784,24705
1658102400000,2022-07-18,SOLEUR,38.22,43.44,38.16,42.84,109213.32,4479149.3307,16653
1658016000000,2022-07-17,SOLEUR,39.24,40.71,37.95,38.22,70579.29,2774026.3016,10143
1657929600000,2022-07-16,SOLEUR,37.06,40.06,36.09,39.22,81187.2,3103053.8947,10670
1657843200000,2022-07-15,SOLEUR,36.99,38.76,36.47,37.06,97358.83,3656718.6856,13752
1657756800000,2022-07-14,SOLEUR,34.81,37.19,33.52,37.01,111432.43,3909654.1013,14712
1657670400000,2022-07-13,SOLEUR,32.63,34.94,31.84,34.83,139269.16,4612427.7098,17742
1657584000000,2022-07-12,SOLEUR,33.25,34.35,32.48,32.51,79504.83,2670640.5393,11276
1657497600000,2022-07-11,SOLEUR,36.11,36.11,33.1,33.26,68504.02,2384717.2312,9651
1657411200000,2022-07-10,SOLEUR,37.41,37.45,35.5,36.09,59183.71,2151178.9556,7143
1657324800000,2022-07-09,SOLEUR,37.4,38.23,37.12,37.38,41647.48,1570528.0763,6056
1657238400000,2022-07-08,SOLEUR,37.8,38.95,35.96,37.47,130598.8,4872721.7267,15415
1657152000000,2022-07-07,SOLEUR,36.33,38.65,35.68,37.78,114108.79,4239397.2402,12710
1657065600000,2022-07-06,SOLEUR,34.46,36.9,33.87,36.33,143776.99,5080050.2159,16311
1656979200000,2022-07-05,SOLEUR,35.19,35.4,32.22,34.46,139384.86,4744336.6809,15871
1656892800000,2022-07-04,SOLEUR,32.01,35.37,31.14,35.14,109167.26,3631894.7823,12808
1656806400000,2022-07-03,SOLEUR,32.02,32.31,30.87,32.0,57920.68,1832281.1139,7490
1656720000000,2022-07-02,SOLEUR,31.48,32.77,30.59,32.0,62877.46,1984032.7003,8748
1656633600000,2022-07-01,SOLEUR,32.26,33.77,30.45,31.46,146859.85,4689383.3155,20247
1656547200000,2022-06-30,SOLEUR,32.58,32.68,29.68,32.21,133808.52,4108368.1103,18372
1656460800000,2022-06-29,SOLEUR,33.51,34.33,31.67,32.52,118750.76,3919724.0531,16718
1656374400000,2022-06-28,SOLEUR,36.38,37.89,33.32,33.55,115003.8,4081182.2075,17638
1656288000000,2022-06-27,SOLEUR,37.26,38.98,35.79,36.4,90021.15,3359792.0656,14822
1656201600000,2022-06-26,SOLEUR,40.05,40.3,36.99,37.29,92991.35,3604645.1164,12828
1656115200000,2022-06-25,SOLEUR,39.72,40.44,37.73,40.06,104416.11,4091845.6939,12866
1656028800000,2022-06-24,SOLEUR,36.26,40.66,35.81,39.71,161858.8,6157571.4514,21954
1655942400000,2022-06-23,SOLEUR,32.3,36.69,32.11,36.24,160231.42,5587658.7775,22321
1655856000000,2022-06-22,SOLEUR,34.55,34.9,32.0,32.24,160900.34,5348394.7574,24612
1655769600000,2022-06-21,SOLEUR,33.49,37.07,32.47,34.58,212808.19,7499385.6924,30218
1655683200000,2022-06-20,SOLEUR,32.64,35.07,30.14,33.5,225451.1,7384046.2393,30523
1655596800000,2022-06-19,SOLEUR,30.65,33.86,27.5,32.67,228077.14,6971861.4461,29053
1655510400000,2022-06-18,SOLEUR,29.23,30.65,25.96,30.62,231206.05,6523713.0269,27791
1655424000000,2022-06-17,SOLEUR,28.58,30.62,27.8,29.29,140834.4,4174484.9859,19280
1655337600000,2022-06-16,SOLEUR,33.2,34.45,28.06,28.6,254964.72,7811385.8951,33014
1655251200000,2022-06-15,SOLEUR,28.37,33.35,25.54,33.21,372492.97,10567165.9487,45660
1655164800000,2022-06-14,SOLEUR,27.51,30.83,24.87,28.35,310570.06,8729091.2504,45167
1655078400000,2022-06-13,SOLEUR,29.14,29.63,24.83,27.47,319334.36,8529177.4421,42844
1654992000000,2022-06-12,SOLEUR,32.33,32.87,29.13,29.19,118754.92,3687139.8301,18567
1654905600000,2022-06-11,SOLEUR,35.35,36.07,31.59,32.28,94457.31,3168354.86,13852
1654819200000,2022-06-10,SOLEUR,37.54,38.41,35.02,35.32,95491.06,3495123.7867,15083
1654732800000,2022-06-09,SOLEUR,36.23,39.16,35.9,37.62,91103.42,3437985.4152,13492
1654646400000,2022-06-08,SOLEUR,36.75,38.28,35.82,36.24,85715.51,3141785.5606,13429
1654560000000,2022-06-07,SOLEUR,39.65,39.93,34.84,36.7,144615.65,5348631.4889,23534
1654473600000,2022-06-06,SOLEUR,35.92,41.7,35.76,39.66,134197.96,5339253.4482,21256
1654387200000,2022-06-05,SOLEUR,36.45,37.53,35.37,35.93,62538.01,2292477.0064,11248
1654300800000,2022-06-04,SOLEUR,35.75,36.9,33.34,36.42,66971.48,2332947.9989,11466
1654214400000,2022-06-03,SOLEUR,38.08,38.6,35.14,35.71,83111.5,3013105.8947,16993
1654128000000,2022-06-02,SOLEUR,37.63,38.76,35.82,38.0,110584.44,4148136.9174,22206
1654041600000,2022-06-01,SOLEUR,42.66,42.96,37.16,37.66,114013.49,4587949.0931,21714
1653955200000,2022-05-31,SOLEUR,43.84,44.86,41.68,42.65,98494.27,4244880.4347,22118
1653868800000,2022-05-30,SOLEUR,41.91,44.87,41.26,43.82,92023.69,3962969.2165,22003
1653782400000,2022-05-29,SOLEUR,41.27,42.57,38.95,41.9,79997.97,3271889.4941,15391
1653696000000,2022-05-28,SOLEUR,38.38,42.0,37.55,41.26,80151.05,3165869.5598,14042
1653609600000,2022-05-27,SOLEUR,40.45,40.9,37.13,38.31,177601.76,6904828.593,36877
1653523200000,2022-05-26,SOLEUR,44.91,45.48,39.0,40.46,160965.96,6717745.3768,30545
1653436800000,2022-05-25,SOLEUR,46.28,47.14,44.61,44.87,63019.74,2871418.4848,15799
1653350400000,2022-05-24,SOLEUR,46.0,47.35,43.92,46.29,100488.03,4618122.0112,27391
1653264000000,2022-05-23,SOLEUR,49.62,51.29,45.51,45.96,162133.67,7987513.4573,47701
1653177600000,2022-05-22,SOLEUR,47.61,50.26,47.03,49.69,90453.56,4411359.2032,27299
1653091200000,2022-05-21,SOLEUR,46.88,48.5,45.9,47.62,71647.14,3385546.8902,22762
1653004800000,2022-05-20,SOLEUR,49.24,50.68,45.3,46.83,154780.28,7451483.6702,48741
1652918400000,2022-05-19,SOLEUR,47.65,51.14,45.97,49.29,169121.42,8204710.653,55605
1652832000000,2022-05-18,SOLEUR,54.05,54.77,47.17,47.64,154292.43,7727726.1499,53427
1652745600000,2022-05-17,SOLEUR,51.54,55.23,50.37,54.05,140931.06,7484929.3384,47646
1652659200000,2022-05-16,SOLEUR,56.51,56.53,49.85,51.5,143318.52,7491701.1321,53896
1652572800000,2022-05-15,SOLEUR,50.47,57.02,47.74,56.59,117589.85,6092184.7711,37349
1652486400000,2022-05-14,SOLEUR,47.02,51.71,44.12,50.41,165369.3,7874966.9738,46731
1652400000000,2022-05-13,SOLEUR,42.88,54.34,42.14,47.0,279596.69,13864963.8764,63004
1652313600000,2022-05-12,SOLEUR,48.19,51.41,32.0,42.83,400154.87,17028672.009,65517
1652227200000,2022-05-11,SOLEUR,63.52,64.96,41.0,48.16,390805.33,20950633.4167,79286
1652140800000,2022-05-10,SOLEUR,58.89,70.2,57.05,63.6,177832.47,11449780.8579,44156
1652054400000,2022-05-09,SOLEUR,71.81,73.43,58.57,58.91,197606.93,13001394.3948,60452
1651968000000,2022-05-08,SOLEUR,74.84,75.32,70.0,71.64,68397.21,5001786.4763,27254
1651881600000,2022-05-07,SOLEUR,77.53,78.22,73.28,74.89,58578.15,4490966.5527,25859
1651795200000,2022-05-06,SOLEUR,80.3,80.55,75.68,77.53,88234.2,6865309.0502,39300
1651708800000,2022-05-05,SOLEUR,87.42,89.64,77.51,80.27,99778.48,8284872.9894,38242
1651622400000,2022-05-04,SOLEUR,81.78,87.73,81.33,87.42,71258.26,5969892.6024,29151
1651536000000,2022-05-03,SOLEUR,83.31,84.52,80.54,81.72,67647.42,5603885.468,29618
1651449600000,2022-05-02,SOLEUR,85.06,86.36,81.1,83.32,80089.93,6699718.2251,37063
1651363200000,2022-05-01,SOLEUR,80.53,88.45,80.07,85.07,94274.03,7886575.9994,38981
1651276800000,2022-04-30,SOLEUR,89.21,90.14,77.98,80.61,83555.48,7104455.1103,30619
1651190400000,2022-04-29,SOLEUR,93.56,93.83,87.64,89.16,71277.01,6475407.6928,32215
1651104000000,2022-04-28,SOLEUR,93.17,95.6,91.73,93.59,74478.11,6997209.9307,30763
1651017600000,2022-04-27,SOLEUR,90.06,95.56,89.26,93.21,64592.32,6008861.221,28693
1650931200000,2022-04-26,SOLEUR,94.33,95.16,89.05,90.11,57581.84,5324331.6217,25405
1650844800000,2022-04-25,SOLEUR,91.89,95.21,88.05,94.31,79961.46,7291249.7931,34976
1650758400000,2022-04-24,SOLEUR,93.4,94.92,91.52,91.9,35461.86,3304686.4096,17614
1650672000000,2022-04-23,SOLEUR,93.32,95.47,91.33,93.31,32669.45,3071488.5237,17872
1650585600000,2022-04-22,SOLEUR,94.11,95.62,92.09,93.33,50834.27,4777242.6291,27249
1650499200000,2022-04-21,SOLEUR,97.42,101.11,92.3,94.13,69525.96,6805298.6582,31386
1650412800000,2022-04-20,SOLEUR,100.67,102.46,96.3,97.43,70673.81,7022883.1207,34987
1650326400000,2022-04-19,SOLEUR,95.24,100.99,93.89,100.74,67631.24,6583067.3513,30270
1650240000000,2022-04-18,SOLEUR,92.78,95.48,87.89,95.22,63918.92,5851556.4383,23809
1650153600000,2022-04-17,SOLEUR,94.62,97.71,92.33,92.8,28293.37,2702021.3596,9440
1650067200000,2022-04-16,SOLEUR,94.13,95.91,93.36,94.63,22002.49,2078824.0225,8926
1649980800000,2022-04-15,SOLEUR,93.23,95.3,92.18,94.08,27611.2,2593649.4762,9703
1649894400000,2022-04-14,SOLEUR,96.39,98.82,91.48,93.2,50715.33,4819186.1246,16787
1649808000000,2022-04-13,SOLEUR,95.45,97.72,92.61,96.24,58602.48,5609215.6034,22536
1649721600000,2022-04-12,SOLEUR,91.65,100.58,90.57,95.4,75888.61,7266437.9678,27963
1649635200000,2022-04-11,SOLEUR,102.11,102.77,90.23,91.61,56464.57,5433465.8411,17068
1649548800000,2022-04-10,SOLEUR,104.08,106.93,101.13,102.21,27347.39,2842237.5178,8927
1649462400000,2022-04-09,SOLEUR,101.14,104.73,99.8,103.9,23148.18,2356769.7659,7581
1649376000000,2022-04-08,SOLEUR,109.14,112.8,99.62,101.27,54339.38,5822585.7542,18937
1649289600000,2022-04-07,SOLEUR,103.68,110.28,101.88,109.02,50738.75,5388884.8207,17334
1649203200000,2022-04-06,SOLEUR,116.43,117.14,103.06,103.77,76470.61,8458876.9638,22356
1649116800000,2022-04-05,SOLEUR,120.48,124.63,115.73,116.4,42927.72,5175017.8848,15009
1649030400000,2022-04-04,SOLEUR,124.13,125.48,114.83,120.48,52980.79,6353219.7046,18089
1648944000000,2022-04-03,SOLEUR,120.03,127.93,118.37,123.91,33079.47,4107094.5139,10729
1648857600000,2022-04-02,SOLEUR,121.97,130.48,119.19,120.08,58614.66,7316568.196,16078
1648771200000,2022-04-01,SOLEUR,111.03,125.49,106.22,122.0,81906.32,9539505.3929,26923
1648684800000,2022-03-31,SOLEUR,108.27,116.89,107.63,111.14,82701.16,9307720.8207,24289
1648598400000,2022-03-30,SOLEUR,100.53,112.23,96.56,107.87,82587.71,8686263.6606,20780
1648512000000,2022-03-29,SOLEUR,96.32,104.23,96.07,100.83,59145.62,5983881.3286,18315
1648425600000,2022-03-28,SOLEUR,97.47,103.8,95.92,96.2,77961.63,7824489.6638,21798
1648339200000,2022-03-27,SOLEUR,92.94,97.89,90.13,97.57,37761.08,3549049.2111,8496
1648252800000,2022-03-26,SOLEUR,90.02,94.23,89.06,92.9,29218.57,2701849.2864,6779
1648166400000,2022-03-25,SOLEUR,93.04,95.1,88.44,89.93,52462.66,4843282.3683,13971
1648080000000,2022-03-24,SOLEUR,86.27,94.35,84.88,93.0,74208.44,6754785.1389,16313
1647993600000,2022-03-23,SOLEUR,82.08,87.66,80.99,86.29,52170.79,4403672.9303,14097
1647907200000,2022-03-22,SOLEUR,80.46,85.23,80.0,82.05,57807.21,4819483.2086,15474
1647820800000,2022-03-21,SOLEUR,80.39,82.78,78.64,80.53,45464.74,3669907.8528,12231
1647734400000,2022-03-20,SOLEUR,83.6,83.81,79.6,80.22,30085.06,2452519.1419,7889
1647648000000,2022-03-19,SOLEUR,81.49,85.73,80.85,83.64,36463.38,3039336.902,8689
1647561600000,2022-03-18,SOLEUR,79.21,83.53,76.57,81.44,59370.04,4715239.6962,13949
1647475200000,2022-03-17,SOLEUR,79.72,82.13,78.5,79.23,60881.75,4881532.443,16131
1647388800000,2022-03-16,SOLEUR,75.73,79.85,74.39,79.68,83930.24,6431459.3793,17086
1647302400000,2022-03-15,SOLEUR,74.37,78.73,71.83,75.61,56429.92,4228131.468,14919
1647216000000,2022-03-14,SOLEUR,72.32,75.0,71.68,74.32,43647.9,3200699.9354,14009
1647129600000,2022-03-13,SOLEUR,74.76,76.5,71.43,72.31,35989.61,2665165.7828,7285
1647043200000,2022-03-12,SOLEUR,74.05,75.9,73.98,74.78,18701.57,1402426.9759,4870
1646956800000,2022-03-11,SOLEUR,75.26,76.54,73.0,73.96,45941.08,3431099.7294,11094
1646870400000,2022-03-10,SOLEUR,79.57,80.07,73.03,75.35,58286.51,4383752.1091,13209
1646784000000,2022-03-09,SOLEUR,75.56,82.14,75.26,79.56,56917.07,4538739.2359,10565
1646697600000,2022-03-08,SOLEUR,75.23,77.8,74.77,75.61,44473.09,3395564.9358,9535
1646611200000,2022-03-07,SOLEUR,77.7,79.44,73.77,75.22,46791.02,3576712.5837,9698
1646524800000,2022-03-06,SOLEUR,81.96,82.45,77.38,77.75,21513.21,1712423.6667,6468
1646438400000,2022-03-05,SOLEUR,80.94,83.6,78.77,82.18,23725.06,1931752.398,6918
1646352000000,2022-03-04,SOLEUR,86.41,86.7,79.8,80.94,50183.83,4176038.1217,11459
1646265600000,2022-03-03,SOLEUR,90.46,91.59,85.01,86.48,41345.56,3648325.6964,11273
1646179200000,2022-03-02,SOLEUR,88.77,95.98,87.07,90.6,71166.85,6578557.0283,17328
1646092800000,2022-03-01,SOLEUR,88.91,91.52,84.26,88.67,70207.58,6173943.7028,15555
1646006400000,2022-02-28,SOLEUR,76.68,91.46,75.32,88.95,81100.07,6759001.2749,15539
1645920000000,2022-02-27,SOLEUR,80.14,81.84,75.25,76.66,50391.17,3949411.9328,8286
1645833600000,2022-02-26,SOLEUR,82.41,84.49,79.29,80.06,35385.93,2878801.8379,6077
1645747200000,2022-02-25,SOLEUR,80.0,84.41,77.49,82.24,72164.96,5805854.841,13836
1645660800000,2022-02-24,SOLEUR,74.87,83.85,67.31,79.84,141870.53,10665526.1954,19593
1645574400000,2022-02-23,SOLEUR,76.44,82.29,74.69,74.85,64631.22,5105507.2715,10265
1645488000000,2022-02-22,SOLEUR,73.48,77.18,71.8,76.34,46975.96,3494853.8471,9254
1645401600000,2022-02-21,SOLEUR,80.2,84.57,73.21,73.48,74254.44,5886010.1947,13643
1645315200000,2022-02-20,SOLEUR,80.75,82.99,75.74,80.07,55487.09,4402312.5001,9822
1645228800000,2022-02-19,SOLEUR,79.49,82.0,78.42,80.68,26951.85,2160560.8692,6281
1645142400000,2022-02-18,SOLEUR,82.37,84.92,78.93,79.59,37431.41,3056028.261,9476
1645056000000,2022-02-17,SOLEUR,89.62,90.44,81.24,82.29,40148.82,3424656.156,9898
1644969600000,2022-02-16,SOLEUR,92.98,92.98,86.44,89.57,41691.42,3731837.2992,9912
1644883200000,2022-02-15,SOLEUR,85.46,93.1,85.38,93.0,52046.79,4674482.9571,12038
1644796800000,2022-02-14,SOLEUR,81.84,86.67,80.02,85.29,51711.47,4324800.3748,10533
1644710400000,2022-02-13,SOLEUR,84.52,87.0,80.0,81.82,38525.37,3209620.8497,8982
1644624000000,2022-02-12,SOLEUR,85.1,88.01,81.99,84.52,49564.85,4198153.4091,11111
1644537600000,2022-02-11,SOLEUR,93.04,95.08,83.98,85.1,53984.32,4871036.4787,14178
1644451200000,2022-02-10,SOLEUR,99.94,100.59,92.72,93.01,62881.5,6093247.5605,15205
1644364800000,2022-02-09,SOLEUR,99.5,102.46,95.84,99.9,44050.52,4381211.8087,11649
1644278400000,2022-02-08,SOLEUR,102.94,105.48,96.21,99.47,59889.2,5994353.277,16227
1644192000000,2022-02-07,SOLEUR,100.7,106.67,98.53,102.81,79319.0,8238890.3909,19986
1644105600000,2022-02-06,SOLEUR,99.48,101.46,97.43,100.64,34618.99,3441131.8776,9527
1644019200000,2022-02-05,SOLEUR,98.4,103.78,96.31,99.48,69472.87,6953658.2803,16353
1643932800000,2022-02-04,SOLEUR,89.15,98.61,87.79,98.38,85375.07,7980960.9031,20511
1643846400000,2022-02-03,SOLEUR,90.12,91.5,83.43,89.15,90761.98,7837557.5797,22224
1643760000000,2022-02-02,SOLEUR,97.73,99.74,86.02,90.34,95079.41,8972346.5628,24505
1643673600000,2022-02-01,SOLEUR,88.63,101.21,88.25,97.77,98743.42,9490663.4448,29028
1643587200000,2022-01-31,SOLEUR,83.78,90.31,80.01,88.69,53959.24,4575329.5528,15975
1643500800000,2022-01-30,SOLEUR,86.53,87.77,82.23,83.89,39420.49,3356035.353,9286
1643414400000,2022-01-29,SOLEUR,82.06,88.99,81.29,86.5,49323.35,4228485.3262,10261
1643328000000,2022-01-28,SOLEUR,80.42,83.91,78.39,82.15,49069.94,3992819.5618,9871
1643241600000,2022-01-27,SOLEUR,81.99,84.97,76.41,80.49,66779.76,5398705.3426,13630
1643155200000,2022-01-26,SOLEUR,83.93,92.76,79.71,82.06,99649.67,8560317.845,19639
1643068800000,2022-01-25,SOLEUR,81.34,88.62,77.34,83.9,79279.39,6559935.1674,16835
1642982400000,2022-01-24,SOLEUR,88.25,88.25,71.56,81.35,135041.38,10471661.6442,28575
1642896000000,2022-01-23,SOLEUR,83.73,92.77,82.51,88.18,68525.26,6021938.4303,17950
1642809600000,2022-01-22,SOLEUR,99.13,100.94,77.41,83.6,105216.97,9106633.1854,25207
1642723200000,2022-01-21,SOLEUR,112.89,113.87,93.83,99.4,91630.76,9698161.0188,23742
1642636800000,2022-01-20,SOLEUR,119.5,127.0,111.7,112.91,34053.23,4125389.1453,13187
1642550400000,2022-01-19,SOLEUR,124.9,126.14,117.27,119.4,24045.91,2894595.949,9402
1642464000000,2022-01-18,SOLEUR,122.77,126.16,118.38,124.83,23679.77,2886167.8129,10002
1642377600000,2022-01-17,SOLEUR,129.81,130.11,120.4,122.78,23868.91,2974075.7195,7825
1642291200000,2022-01-16,SOLEUR,129.7,133.3,128.25,129.82,18437.26,2409283.8586,7007
1642204800000,2022-01-15,SOLEUR,128.38,131.2,126.46,129.59,18324.23,2361090.6334,5852
1642118400000,2022-01-14,SOLEUR,127.9,131.52,123.94,128.21,21785.45,2790918.0975,8067
1642032000000,2022-01-13,SOLEUR,132.5,137.65,127.08,127.43,39529.38,5228765.7809,11046
