Unix,Date,Symbol,Open,High,Low,Close,Volume BNT,Volume BTC,tradecount
1707523200000,2024-02-10,BNTBTC,1.594e-05,1.605e-05,1.576e-05,1.594e-05,12248.5,0.19486128,133
1707436800000,2024-02-09,BNTBTC,1.623e-05,1.637e-05,1.553e-05,1.594e-05,35316.6,0.56018092,325
1707350400000,2024-02-08,BNTBTC,1.631e-05,1.648e-05,1.608e-05,1.623e-05,22100.7,0.36033691,247
1707264000000,2024-02-07,BNTBTC,1.675e-05,1.687e-05,1.631e-05,1.631e-05,15720.1,0.26300618,145
1707177600000,2024-02-06,BNTBTC,1.669e-05,1.683e-05,1.653e-05,1.667e-05,10271.2,0.17125177,100
1707091200000,2024-02-05,BNTBTC,1.641e-05,1.677e-05,1.623e-05,1.67e-05,94718.4,1.55185342,246
1707004800000,2024-02-04,BNTBTC,1.671e-05,1.671e-05,1.631e-05,1.644e-05,8306.6,0.13737043,89
1706918400000,2024-02-03,BNTBTC,1.683e-05,1.683e-05,1.657e-05,1.669e-05,15164.4,0.25344784,103
1706832000000,2024-02-02,BNTBTC,1.641e-05,1.699e-05,1.641e-05,1.688e-05,70689.8,1.18675739,1970
1706745600000,2024-02-01,BNTBTC,1.628e-05,1.644e-05,1.603e-05,1.643e-05,39635.5,0.64248112,2236
1706659200000,2024-01-31,BNTBTC,1.645e-05,1.681e-05,1.604e-05,1.623e-05,26642.0,0.43569419,1140
1706572800000,2024-01-30,BNTBTC,1.628e-05,1.661e-05,1.625e-05,1.64e-05,13208.4,0.21780994,548
1706486400000,2024-01-29,BNTBTC,1.634e-05,1.644e-05,1.621e-05,1.637e-05,9693.9,0.1584806,292
1706400000000,2024-01-28,BNTBTC,1.648e-05,1.664e-05,1.624e-05,1.631e-05,16849.5,0.27681246,613
1706313600000,2024-01-27,BNTBTC,1.653e-05,1.7e-05,1.644e-05,1.648e-05,30127.0,0.5016645,2020
1706227200000,2024-01-26,BNTBTC,1.675e-05,1.694e-05,1.637e-05,1.653e-05,28605.3,0.47779315,1384
1706140800000,2024-01-25,BNTBTC,1.694e-05,1.694e-05,1.643e-05,1.674e-05,16582.4,0.27657625,465
1706054400000,2024-01-24,BNTBTC,1.691e-05,1.703e-05,1.668e-05,1.693e-05,27417.3,0.46191875,1399
1705968000000,2024-01-23,BNTBTC,1.746e-05,1.753e-05,1.65e-05,1.692e-05,49617.2,0.83855259,3553
1705881600000,2024-01-22,BNTBTC,1.784e-05,1.791e-05,1.727e-05,1.746e-05,27106.6,0.47563146,1584
1705795200000,2024-01-21,BNTBTC,1.816e-05,1.827e-05,1.78e-05,1.782e-05,23874.6,0.43009204,3555
1705708800000,2024-01-20,BNTBTC,1.79e-05,1.848e-05,1.782e-05,1.812e-05,26908.9,0.48827101,815
1705622400000,2024-01-19,BNTBTC,1.778e-05,1.826e-05,1.747e-05,1.793e-05,53815.5,0.95873049,1358
1705536000000,2024-01-18,BNTBTC,1.833e-05,1.872e-05,1.761e-05,1.781e-05,81978.2,1.48400106,1170
1705449600000,2024-01-17,BNTBTC,1.81e-05,1.856e-05,1.788e-05,1.83e-05,51972.7,0.94872033,1386
1705363200000,2024-01-16,BNTBTC,1.813e-05,1.838e-05,1.79e-05,1.81e-05,28991.0,0.52557814,392
1705276800000,2024-01-15,BNTBTC,1.773e-05,1.858e-05,1.768e-05,1.811e-05,61968.0,1.12542904,720
1705190400000,2024-01-14,BNTBTC,1.803e-05,1.821e-05,1.768e-05,1.781e-05,15734.8,0.28219974,395
1705104000000,2024-01-13,BNTBTC,1.773e-05,1.816e-05,1.724e-05,1.804e-05,75903.0,1.34682581,3350
1705017600000,2024-01-12,BNTBTC,1.723e-05,1.846e-05,1.719e-05,1.768e-05,198180.8,3.48654986,1792
1704931200000,2024-01-11,BNTBTC,1.684e-05,1.727e-05,1.662e-05,1.722e-05,54508.5,0.92341822,899
1704844800000,2024-01-10,BNTBTC,1.606e-05,1.689e-05,1.59e-05,1.678e-05,84686.0,1.38999178,817
1704758400000,2024-01-09,BNTBTC,1.604e-05,1.619e-05,1.514e-05,1.603e-05,67328.3,1.05529054,836
1704672000000,2024-01-08,BNTBTC,1.625e-05,1.663e-05,1.575e-05,1.604e-05,77571.9,1.25421327,1616
1704585600000,2024-01-07,BNTBTC,1.677e-05,1.732e-05,1.61e-05,1.624e-05,35168.9,0.5878753,1276
1704499200000,2024-01-06,BNTBTC,1.699e-05,1.708e-05,1.641e-05,1.677e-05,40196.4,0.67183523,861
1704412800000,2024-01-05,BNTBTC,1.786e-05,1.786e-05,1.661e-05,1.699e-05,90122.7,1.54732147,2297
1704326400000,2024-01-04,BNTBTC,1.686e-05,1.825e-05,1.639e-05,1.775e-05,198253.1,3.47759823,1998
1704240000000,2024-01-03,BNTBTC,1.701e-05,1.787e-05,1.442e-05,1.679e-05,207108.6,3.44393631,2194
1704153600000,2024-01-02,BNTBTC,1.743e-05,1.808e-05,1.685e-05,1.691e-05,125364.6,2.18831643,1843
1704067200000,2024-01-01,BNTBTC,1.735e-05,1.784e-05,1.698e-05,1.741e-05,38789.3,0.6767755,592
1703980800000,2023-12-31,BNTBTC,1.741e-05,1.823e-05,1.71e-05,1.735e-05,115718.7,2.0430501,762
1703894400000,2023-12-30,BNTBTC,1.791e-05,1.804e-05,1.74e-05,1.747e-05,31438.3,0.55593144,387
1703808000000,2023-12-29,BNTBTC,1.814e-05,1.823e-05,1.752e-05,1.791e-05,50156.8,0.90049389,726
1703721600000,2023-12-28,BNTBTC,1.843e-05,1.878e-05,1.776e-05,1.819e-05,62012.4,1.13752616,1099
1703635200000,2023-12-27,BNTBTC,1.804e-05,1.909e-05,1.766e-05,1.846e-05,180475.6,3.32467679,1908
1703548800000,2023-12-26,BNTBTC,1.774e-05,1.847e-05,1.749e-05,1.802e-05,101152.2,1.81555295,1221
1703462400000,2023-12-25,BNTBTC,1.744e-05,1.79e-05,1.727e-05,1.772e-05,40440.3,0.71359277,648
1703376000000,2023-12-24,BNTBTC,1.731e-05,1.802e-05,1.715e-05,1.739e-05,132788.5,2.33317857,2226
1703289600000,2023-12-23,BNTBTC,1.744e-05,1.747e-05,1.683e-05,1.731e-05,21617.9,0.37119462,354
1703203200000,2023-12-22,BNTBTC,1.682e-05,1.74e-05,1.67e-05,1.74e-05,66546.7,1.12740352,1664
1703116800000,2023-12-21,BNTBTC,1.639e-05,1.684e-05,1.634e-05,1.677e-05,22568.3,0.37485274,257
1703030400000,2023-12-20,BNTBTC,1.672e-05,1.683e-05,1.629e-05,1.639e-05,62584.4,1.03931945,490
1702944000000,2023-12-19,BNTBTC,1.676e-05,1.699e-05,1.65e-05,1.67e-05,112693.0,1.89522038,671
1702857600000,2023-12-18,BNTBTC,1.724e-05,1.735e-05,1.65e-05,1.673e-05,148177.2,2.45647412,990
1702771200000,2023-12-17,BNTBTC,1.738e-05,1.77e-05,1.7e-05,1.716e-05,69255.5,1.19399216,732
1702684800000,2023-12-16,BNTBTC,1.681e-05,1.783e-05,1.681e-05,1.738e-05,53279.1,0.92500258,642
1702598400000,2023-12-15,BNTBTC,1.746e-05,1.752e-05,1.675e-05,1.681e-05,37854.9,0.65150704,1886
1702512000000,2023-12-14,BNTBTC,1.707e-05,1.767e-05,1.703e-05,1.75e-05,30283.0,0.52115739,413
1702425600000,2023-12-13,BNTBTC,1.767e-05,1.771e-05,1.697e-05,1.698e-05,65470.8,1.13095103,949
1702339200000,2023-12-12,BNTBTC,1.752e-05,1.776e-05,1.74e-05,1.763e-05,35801.3,0.62887316,1969
1702252800000,2023-12-11,BNTBTC,1.842e-05,1.858e-05,1.635e-05,1.757e-05,139365.7,2.43145982,2041
1702166400000,2023-12-10,BNTBTC,1.867e-05,1.871e-05,1.779e-05,1.841e-05,60218.4,1.10445772,818
1702080000000,2023-12-09,BNTBTC,1.837e-05,1.923e-05,1.814e-05,1.855e-05,84711.8,1.57951023,1428
1701993600000,2023-12-08,BNTBTC,1.818e-05,1.836e-05,1.786e-05,1.835e-05,30248.6,0.5485269,436
1701907200000,2023-12-07,BNTBTC,1.755e-05,1.831e-05,1.743e-05,1.814e-05,27708.5,0.49377677,399
1701820800000,2023-12-06,BNTBTC,1.801e-05,1.819e-05,1.732e-05,1.748e-05,33227.3,0.58767059,476
1701734400000,2023-12-05,BNTBTC,1.875e-05,1.921e-05,1.771e-05,1.798e-05,65808.6,1.21509117,1386
1701648000000,2023-12-04,BNTBTC,1.947e-05,1.947e-05,1.779e-05,1.868e-05,137571.2,2.57271462,1051
1701561600000,2023-12-03,BNTBTC,2.007e-05,2.071e-05,1.946e-05,1.95e-05,46444.7,0.9281805,766
1701475200000,2023-12-02,BNTBTC,1.978e-05,2.051e-05,1.97e-05,2.006e-05,61303.8,1.2300297,585
1701388800000,2023-12-01,BNTBTC,2.012e-05,2.012e-05,1.944e-05,1.978e-05,128278.1,2.533157,657
1701302400000,2023-11-30,BNTBTC,1.932e-05,2.034e-05,1.932e-05,2.01e-05,192542.6,3.86042753,1413
1701216000000,2023-11-29,BNTBTC,1.976e-05,1.99e-05,1.927e-05,1.932e-05,30929.9,0.60298852,342
1701129600000,2023-11-28,BNTBTC,1.966e-05,1.986e-05,1.927e-05,1.969e-05,42448.4,0.83128681,359
1701043200000,2023-11-27,BNTBTC,2.009e-05,2.015e-05,1.938e-05,1.961e-05,53173.6,1.04441146,749
1700956800000,2023-11-26,BNTBTC,2.013e-05,2.104e-05,1.964e-05,1.997e-05,64449.9,1.30794172,905
1700870400000,2023-11-25,BNTBTC,2.015e-05,2.05e-05,1.993e-05,2.011e-05,39793.3,0.80124199,326
1700784000000,2023-11-24,BNTBTC,2.041e-05,2.052e-05,1.989e-05,2.018e-05,70848.6,1.43121007,1100
1700697600000,2023-11-23,BNTBTC,1.994e-05,2.058e-05,1.988e-05,2.042e-05,104752.6,2.11475607,1004
1700611200000,2023-11-22,BNTBTC,1.965e-05,2.073e-05,1.965e-05,1.996e-05,119950.8,2.41773054,856
1700524800000,2023-11-21,BNTBTC,1.991e-05,2.054e-05,1.893e-05,1.965e-05,137114.4,2.7145585,1661
1700438400000,2023-11-20,BNTBTC,2.084e-05,2.092e-05,1.982e-05,1.991e-05,98604.3,2.02485803,655
1700352000000,2023-11-19,BNTBTC,2.101e-05,2.175e-05,2.067e-05,2.077e-05,125078.7,2.63861614,989
1700265600000,2023-11-18,BNTBTC,2.094e-05,2.138e-05,1.992e-05,2.113e-05,277214.3,5.7881844,1635
1700179200000,2023-11-17,BNTBTC,2.163e-05,2.24e-05,2.027e-05,2.095e-05,170442.7,3.67292324,1158
1700092800000,2023-11-16,BNTBTC,2.166e-05,2.231e-05,2.139e-05,2.164e-05,203537.5,4.48030552,1342
1700006400000,2023-11-15,BNTBTC,2.236e-05,2.347e-05,2.163e-05,2.168e-05,297157.6,6.76728374,1753
1699920000000,2023-11-14,BNTBTC,2.33e-05,2.405e-05,2.155e-05,2.236e-05,555418.2,12.71216394,2975
1699833600000,2023-11-13,BNTBTC,3.963e-05,5.248e-05,2.21e-05,2.34e-05,4853480.5,152.03683486,43073
1699747200000,2023-11-12,BNTBTC,3.1e-05,4.096e-05,2.84e-05,3.968e-05,1248098.9,43.75007357,13606
1699660800000,2023-11-11,BNTBTC,2.563e-05,3.191e-05,2.397e-05,3.1e-05,599639.3,16.36014574,8062
1699574400000,2023-11-10,BNTBTC,2.24e-05,2.583e-05,2.128e-05,2.572e-05,779493.5,18.40440963,11717
1699488000000,2023-11-09,BNTBTC,1.997e-05,2.311e-05,1.878e-05,2.247e-05,780948.2,15.74232584,10196
1699401600000,2023-11-08,BNTBTC,1.635e-05,2.034e-05,1.632e-05,1.995e-05,429937.7,8.13323472,5402
1699315200000,2023-11-07,BNTBTC,1.629e-05,1.696e-05,1.604e-05,1.637e-05,107296.6,1.77068069,1067
1699228800000,2023-11-06,BNTBTC,1.569e-05,1.657e-05,1.569e-05,1.632e-05,103696.5,1.66023036,954
1699142400000,2023-11-05,BNTBTC,1.545e-05,1.584e-05,1.534e-05,1.571e-05,57246.7,0.89571315,516
1699056000000,2023-11-04,BNTBTC,1.567e-05,1.571e-05,1.53e-05,1.542e-05,45946.1,0.71113264,499
1698969600000,2023-11-03,BNTBTC,1.498e-05,1.568e-05,1.479e-05,1.565e-05,71296.3,1.08644947,572
1698883200000,2023-11-02,BNTBTC,1.527e-05,1.548e-05,1.497e-05,1.5e-05,65972.5,1.00718595,860
1698796800000,2023-11-01,BNTBTC,1.539e-05,1.565e-05,1.501e-05,1.522e-05,120540.2,1.83660591,1131
1698710400000,2023-10-31,BNTBTC,1.577e-05,1.609e-05,1.511e-05,1.54e-05,124761.8,1.95386253,1119
1698624000000,2023-10-30,BNTBTC,1.634e-05,1.667e-05,1.555e-05,1.579e-05,276961.0,4.42577168,2038
1698537600000,2023-10-29,BNTBTC,1.583e-05,1.691e-05,1.563e-05,1.633e-05,276111.6,4.51449712,2532
1698451200000,2023-10-28,BNTBTC,1.561e-05,1.602e-05,1.561e-05,1.582e-05,90610.8,1.43415756,1004
1698364800000,2023-10-27,BNTBTC,1.561e-05,1.616e-05,1.544e-05,1.56e-05,292885.6,4.60705697,1849
1698278400000,2023-10-26,BNTBTC,1.602e-05,1.609e-05,1.527e-05,1.56e-05,137620.0,2.16120765,1153
1698192000000,2023-10-25,BNTBTC,1.672e-05,1.703e-05,1.569e-05,1.602e-05,313508.0,5.04780917,2429
1698105600000,2023-10-24,BNTBTC,1.749e-05,1.849e-05,1.628e-05,1.678e-05,399055.5,6.8955991,3475
1698019200000,2023-10-23,BNTBTC,1.862e-05,1.902e-05,1.682e-05,1.746e-05,162481.5,2.89357963,1309
1697932800000,2023-10-22,BNTBTC,1.825e-05,1.883e-05,1.823e-05,1.866e-05,62733.5,1.15987795,612
1697846400000,2023-10-21,BNTBTC,1.87e-05,1.873e-05,1.812e-05,1.827e-05,106259.9,1.96436841,842
1697760000000,2023-10-20,BNTBTC,2.035e-05,2.079e-05,1.834e-05,1.872e-05,464447.4,9.04849358,3833
1697673600000,2023-10-19,BNTBTC,1.979e-05,2.148e-05,1.884e-05,2.042e-05,446119.2,9.03334235,4048
1697587200000,2023-10-18,BNTBTC,1.999e-05,2.319e-05,1.934e-05,1.986e-05,1113075.3,23.8448333,7456
1697500800000,2023-10-17,BNTBTC,2.009e-05,2.209e-05,1.994e-05,2e-05,560251.0,11.78465465,3554
1697414400000,2023-10-16,BNTBTC,2.045e-05,2.073e-05,1.898e-05,2.006e-05,377403.1,7.55290626,2240
1697328000000,2023-10-15,BNTBTC,1.852e-05,2.2e-05,1.851e-05,2.045e-05,629272.1,12.8337755,4221
1697241600000,2023-10-14,BNTBTC,1.886e-05,1.93e-05,1.837e-05,1.852e-05,167860.3,3.17839428,1239
1697155200000,2023-10-13,BNTBTC,1.897e-05,1.938e-05,1.797e-05,1.882e-05,258621.4,4.85649575,1464
1697068800000,2023-10-12,BNTBTC,2.005e-05,2.065e-05,1.877e-05,1.897e-05,438257.3,8.52168711,2461
1696982400000,2023-10-11,BNTBTC,1.833e-05,2.171e-05,1.79e-05,1.998e-05,1793775.7,36.4810266,7840
1696896000000,2023-10-10,BNTBTC,1.926e-05,1.969e-05,1.794e-05,1.824e-05,606328.7,11.34369814,2973
1696809600000,2023-10-09,BNTBTC,2.145e-05,2.508e-05,1.829e-05,1.933e-05,3803136.3,80.93906439,20185
1696723200000,2023-10-08,BNTBTC,1.407e-05,2.2e-05,1.407e-05,2.145e-05,4886634.9,93.64841338,21857
1696636800000,2023-10-07,BNTBTC,1.43e-05,1.434e-05,1.404e-05,1.405e-05,5456.0,0.07741424,126
1696550400000,2023-10-06,BNTBTC,1.43e-05,1.437e-05,1.41e-05,1.422e-05,9704.1,0.13761147,133
1696464000000,2023-10-05,BNTBTC,1.42e-05,1.432e-05,1.411e-05,1.42e-05,4985.2,0.07084377,99
1696377600000,2023-10-04,BNTBTC,1.44e-05,1.442e-05,1.41e-05,1.421e-05,14343.7,0.20402643,257
1696291200000,2023-10-03,BNTBTC,1.45e-05,1.466e-05,1.44e-05,1.448e-05,208817.1,3.03495016,779
1696204800000,2023-10-02,BNTBTC,1.51e-05,1.511e-05,1.426e-05,1.449e-05,44385.2,0.64941974,405
1696118400000,2023-10-01,BNTBTC,1.545e-05,1.559e-05,1.5e-05,1.515e-05,297316.7,4.54640821,400
1696032000000,2023-09-30,BNTBTC,1.518e-05,1.544e-05,1.509e-05,1.538e-05,9085.6,0.13852178,82
1695945600000,2023-09-29,BNTBTC,1.498e-05,1.546e-05,1.489e-05,1.515e-05,294551.5,4.5029735,784
1695859200000,2023-09-28,BNTBTC,1.493e-05,1.517e-05,1.488e-05,1.509e-05,7184.8,0.10854256,104
1695772800000,2023-09-27,BNTBTC,1.511e-05,1.517e-05,1.493e-05,1.496e-05,22110.9,0.33280583,128
1695686400000,2023-09-26,BNTBTC,1.521e-05,1.531e-05,1.504e-05,1.517e-05,23035.1,0.349024,125
1695600000000,2023-09-25,BNTBTC,1.49e-05,1.538e-05,1.49e-05,1.521e-05,22948.7,0.3489641,229
1695513600000,2023-09-24,BNTBTC,1.513e-05,1.514e-05,1.481e-05,1.485e-05,27358.5,0.40881942,152
1695427200000,2023-09-23,BNTBTC,1.528e-05,1.532e-05,1.491e-05,1.519e-05,253132.9,3.81121676,477
1695340800000,2023-09-22,BNTBTC,1.505e-05,1.532e-05,1.491e-05,1.526e-05,21361.0,0.32301381,229
1695254400000,2023-09-21,BNTBTC,1.528e-05,1.544e-05,1.498e-05,1.498e-05,90717.1,1.38241482,633
1695168000000,2023-09-20,BNTBTC,1.522e-05,1.531e-05,1.496e-05,1.52e-05,182723.8,2.78339184,581
1695081600000,2023-09-19,BNTBTC,1.509e-05,1.534e-05,1.508e-05,1.522e-05,26201.9,0.39866549,312
1694995200000,2023-09-18,BNTBTC,1.52e-05,1.564e-05,1.506e-05,1.509e-05,44006.4,0.67385601,392
1694908800000,2023-09-17,BNTBTC,1.618e-05,1.619e-05,1.52e-05,1.524e-05,47263.1,0.73543131,672
1694822400000,2023-09-16,BNTBTC,1.674e-05,1.733e-05,1.562e-05,1.622e-05,152824.7,2.51807973,1841
1694736000000,2023-09-15,BNTBTC,1.481e-05,1.695e-05,1.481e-05,1.673e-05,312973.8,4.97812154,2767
1694649600000,2023-09-14,BNTBTC,1.488e-05,1.501e-05,1.479e-05,1.483e-05,19422.6,0.28892273,163
1694563200000,2023-09-13,BNTBTC,1.505e-05,1.559e-05,1.469e-05,1.487e-05,40052.5,0.60203971,370
1694476800000,2023-09-12,BNTBTC,1.547e-05,1.559e-05,1.489e-05,1.504e-05,25181.9,0.38227274,250
1694390400000,2023-09-11,BNTBTC,1.566e-05,1.571e-05,1.502e-05,1.545e-05,110319.7,1.67412753,459
1694304000000,2023-09-10,BNTBTC,1.639e-05,1.639e-05,1.544e-05,1.566e-05,78265.9,1.24039407,697
1694217600000,2023-09-09,BNTBTC,1.666e-05,1.682e-05,1.624e-05,1.639e-05,59579.9,0.98246082,555
1694131200000,2023-09-08,BNTBTC,1.663e-05,1.679e-05,1.63e-05,1.665e-05,20665.2,0.34100375,319
1694044800000,2023-09-07,BNTBTC,1.697e-05,1.709e-05,1.639e-05,1.666e-05,47857.6,0.79537978,437
1693958400000,2023-09-06,BNTBTC,1.653e-05,1.74e-05,1.645e-05,1.709e-05,98454.8,1.66390988,1562
1693872000000,2023-09-05,BNTBTC,1.638e-05,1.671e-05,1.627e-05,1.653e-05,38100.2,0.62640637,298
1693785600000,2023-09-04,BNTBTC,1.657e-05,1.707e-05,1.607e-05,1.638e-05,133652.3,2.21567606,1166
1693699200000,2023-09-03,BNTBTC,1.607e-05,1.805e-05,1.607e-05,1.655e-05,263695.4,4.53181758,2554
1693612800000,2023-09-02,BNTBTC,1.603e-05,1.626e-05,1.591e-05,1.607e-05,12480.9,0.20034329,296
1693526400000,2023-09-01,BNTBTC,1.608e-05,1.628e-05,1.59e-05,1.6e-05,22545.0,0.36298435,363
1693440000000,2023-08-31,BNTBTC,1.567e-05,1.615e-05,1.556e-05,1.608e-05,17335.6,0.2746162,318
1693353600000,2023-08-30,BNTBTC,1.571e-05,1.597e-05,1.559e-05,1.569e-05,23510.2,0.36991586,390
1693267200000,2023-08-29,BNTBTC,1.571e-05,1.663e-05,1.563e-05,1.572e-05,266220.4,4.32058038,2182
1693180800000,2023-08-28,BNTBTC,1.559e-05,1.624e-05,1.545e-05,1.565e-05,89683.8,1.43513815,755
1693094400000,2023-08-27,BNTBTC,1.555e-05,1.577e-05,1.547e-05,1.56e-05,18272.8,0.28493466,110
1693008000000,2023-08-26,BNTBTC,1.568e-05,1.588e-05,1.557e-05,1.568e-05,37519.5,0.59399948,201
1692921600000,2023-08-25,BNTBTC,1.588e-05,1.589e-05,1.553e-05,1.572e-05,62298.2,0.97838269,263
1692835200000,2023-08-24,BNTBTC,1.655e-05,1.661e-05,1.581e-05,1.59e-05,43513.3,0.70507235,252
1692748800000,2023-08-23,BNTBTC,1.655e-05,1.672e-05,1.628e-05,1.652e-05,107012.7,1.76435994,500
1692662400000,2023-08-22,BNTBTC,1.611e-05,1.853e-05,1.602e-05,1.656e-05,980429.2,16.67775063,4128
1692576000000,2023-08-21,BNTBTC,1.552e-05,1.637e-05,1.531e-05,1.601e-05,118303.5,1.87720624,757
1692489600000,2023-08-20,BNTBTC,1.568e-05,1.583e-05,1.549e-05,1.555e-05,36739.9,0.57567311,224
1692403200000,2023-08-19,BNTBTC,1.6e-05,1.633e-05,1.563e-05,1.568e-05,81435.3,1.30185527,463
1692316800000,2023-08-18,BNTBTC,1.52e-05,1.615e-05,1.5e-05,1.587e-05,327604.4,5.09082056,1464
1692230400000,2023-08-17,BNTBTC,1.574e-05,1.621e-05,1.444e-05,1.522e-05,444341.4,6.86171878,2336
1692144000000,2023-08-16,BNTBTC,1.485e-05,1.644e-05,1.454e-05,1.575e-05,831384.1,12.85022759,10918
1692057600000,2023-08-15,BNTBTC,1.648e-05,1.655e-05,1.458e-05,1.488e-05,272865.3,4.22000036,1322
1691971200000,2023-08-14,BNTBTC,1.672e-05,1.722e-05,1.615e-05,1.651e-05,347211.3,5.77565568,1450
1691884800000,2023-08-13,BNTBTC,1.781e-05,1.821e-05,1.665e-05,1.669e-05,310371.9,5.42620016,2295
1691798400000,2023-08-12,BNTBTC,1.872e-05,1.899e-05,1.762e-05,1.781e-05,315895.7,5.71501369,2364
1691712000000,2023-08-11,BNTBTC,2.09e-05,2.148e-05,1.761e-05,1.874e-05,1991751.9,37.11823977,10157
1691625600000,2023-08-10,BNTBTC,1.802e-05,2.165e-05,1.791e-05,2.09e-05,4318417.1,85.73450167,17136
1691539200000,2023-08-09,BNTBTC,1.862e-05,2.54e-05,1.738e-05,1.803e-05,5111131.7,106.97547672,25331
1691452800000,2023-08-08,BNTBTC,2.047e-05,2.288e-05,1.841e-05,1.855e-05,2217759.2,45.68417615,16530
1691366400000,2023-08-07,BNTBTC,1.757e-05,2.092e-05,1.752e-05,2.044e-05,1151083.5,22.07153482,9069
1691280000000,2023-08-06,BNTBTC,1.959e-05,2.155e-05,1.753e-05,1.757e-05,1088704.1,21.29343291,7672
1691193600000,2023-08-05,BNTBTC,1.893e-05,2.16e-05,1.723e-05,1.959e-05,5138236.6,96.30853833,27874
1691107200000,2023-08-04,BNTBTC,1.236e-05,1.998e-05,1.226e-05,1.893e-05,4247121.8,70.35885644,20074
1691020800000,2023-08-03,BNTBTC,1.251e-05,1.256e-05,1.229e-05,1.232e-05,17590.1,0.21903763,449
1690934400000,2023-08-02,BNTBTC,1.256e-05,1.269e-05,1.237e-05,1.246e-05,15867.6,0.19972726,241
1690848000000,2023-08-01,BNTBTC,1.266e-05,1.3e-05,1.256e-05,1.256e-05,24476.9,0.31233063,221
1690761600000,2023-07-31,BNTBTC,1.28e-05,1.371e-05,1.268e-05,1.276e-05,132506.1,1.71708905,680
1690675200000,2023-07-30,BNTBTC,1.31e-05,1.317e-05,1.274e-05,1.277e-05,15609.9,0.20242629,677
1690588800000,2023-07-29,BNTBTC,1.317e-05,1.323e-05,1.308e-05,1.314e-05,4034.2,0.05304167,47
1690502400000,2023-07-28,BNTBTC,1.312e-05,1.337e-05,1.302e-05,1.314e-05,14227.8,0.18819175,123
1690416000000,2023-07-27,BNTBTC,1.286e-05,1.313e-05,1.28e-05,1.307e-05,24479.2,0.31778161,115
1690329600000,2023-07-26,BNTBTC,1.294e-05,1.296e-05,1.272e-05,1.291e-05,17364.2,0.22283108,1506
1690243200000,2023-07-25,BNTBTC,1.28e-05,1.312e-05,1.275e-05,1.294e-05,11294.4,0.14596563,296
1690156800000,2023-07-24,BNTBTC,1.286e-05,1.3e-05,1.271e-05,1.281e-05,29104.5,0.37355533,258
1690070400000,2023-07-23,BNTBTC,1.289e-05,1.293e-05,1.285e-05,1.285e-05,5919.3,0.07635173,44
1689984000000,2023-07-22,BNTBTC,1.306e-05,1.313e-05,1.284e-05,1.286e-05,26595.3,0.34568845,145
1689897600000,2023-07-21,BNTBTC,1.351e-05,1.381e-05,1.296e-05,1.308e-05,70565.9,0.93824923,746
1689811200000,2023-07-20,BNTBTC,1.276e-05,1.443e-05,1.27e-05,1.352e-05,178333.9,2.43523219,2734
1689724800000,2023-07-19,BNTBTC,1.282e-05,1.299e-05,1.27e-05,1.275e-05,9733.2,0.12454539,114
1689638400000,2023-07-18,BNTBTC,1.292e-05,1.298e-05,1.27e-05,1.273e-05,10672.0,0.13675329,134
1689552000000,2023-07-17,BNTBTC,1.255e-05,1.293e-05,1.239e-05,1.292e-05,49071.7,0.62289089,324
1689465600000,2023-07-16,BNTBTC,1.29e-05,1.299e-05,1.253e-05,1.259e-05,20368.3,0.26042497,171
1689379200000,2023-07-15,BNTBTC,1.324e-05,1.324e-05,1.289e-05,1.291e-05,17833.3,0.23234975,141
1689292800000,2023-07-14,BNTBTC,1.313e-05,1.344e-05,1.305e-05,1.323e-05,22943.5,0.30321755,215
1689206400000,2023-07-13,BNTBTC,1.274e-05,1.317e-05,1.264e-05,1.312e-05,43946.6,0.56548209,325
1689120000000,2023-07-12,BNTBTC,1.275e-05,1.291e-05,1.261e-05,1.276e-05,11082.9,0.14120488,130
1689033600000,2023-07-11,BNTBTC,1.296e-05,1.456e-05,1.268e-05,1.281e-05,123750.5,1.62693326,927
1688947200000,2023-07-10,BNTBTC,1.283e-05,1.299e-05,1.248e-05,1.299e-05,22204.4,0.28253631,317
1688860800000,2023-07-09,BNTBTC,1.307e-05,1.321e-05,1.277e-05,1.284e-05,18788.4,0.24365405,1092
1688774400000,2023-07-08,BNTBTC,1.292e-05,1.321e-05,1.278e-05,1.302e-05,16271.0,0.21218144,606
1688688000000,2023-07-07,BNTBTC,1.264e-05,1.297e-05,1.262e-05,1.285e-05,9597.2,0.12281752,114
1688601600000,2023-07-06,BNTBTC,1.285e-05,1.293e-05,1.269e-05,1.28e-05,21639.5,0.27773302,719
1688515200000,2023-07-05,BNTBTC,1.313e-05,1.326e-05,1.278e-05,1.292e-05,27664.1,0.35863559,209
1688428800000,2023-07-04,BNTBTC,1.307e-05,1.362e-05,1.289e-05,1.312e-05,62328.1,0.82162231,1361
1688342400000,2023-07-03,BNTBTC,1.288e-05,1.322e-05,1.285e-05,1.302e-05,81223.0,1.06068251,1655
1688256000000,2023-07-02,BNTBTC,1.293e-05,1.293e-05,1.267e-05,1.279e-05,7584.5,0.09685162,78
1688169600000,2023-07-01,BNTBTC,1.282e-05,1.294e-05,1.259e-05,1.294e-05,28123.2,0.35891388,188
1688083200000,2023-06-30,BNTBTC,1.225e-05,1.293e-05,1.22e-05,1.275e-05,45787.2,0.57832556,429
1687996800000,2023-06-29,BNTBTC,1.231e-05,1.244e-05,1.22e-05,1.224e-05,11084.5,0.13649553,132
